PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,day,month,year,weekday,dayofyear,is_weekend
74.45,137.61,15.4,35.26,33.47,36.32,0.79,8.71,27.73,2.52,14.04,23,1,2020,3,23,0
79.83,151.81,23.68,44.0,45.88,34.23,0.99,10.73,30.53,2.66,15.38,24,1,2020,4,24,0
136.72,240.57,58.83,56.31,84.2,41.37,1.48,12.36,26.8,4.62,26.36,25,1,2020,5,25,1
201.2,309.09,74.63,50.94,95.06,48.8,2.09,12.81,32.7,5.87,33.9,26,1,2020,6,26,1
209.97,330.91,89.41,67.09,116.25,53.66,2.19,14.72,26.6,5.97,36.87,27,1,2020,0,27,0
104.45,149.12,17.85,42.01,37.97,42.76,1.26,11.12,23.29,3.2,18.44,28,1,2020,1,28,0
77.95,134.17,30.9,42.24,48.65,38.01,1.24,9.85,23.96,3.1,20.67,29,1,2020,2,29,0
91.56,168.43,30.79,45.04,50.9,36.77,1.08,10.06,24.23,3.49,19.83,30,1,2020,3,30,0
92.04,170.33,31.8,47.35,53.46,34.03,1.1,9.9,24.36,3.55,22.19,31,1,2020,4,31,0
112.13,201.19,49.25,44.25,67.5,35.95,1.26,10.02,29.22,4.51,26.67,1,2,2020,5,32,1
120.86,200.9,33.12,45.28,54.17,36.46,1.2,10.32,29.69,3.94,18.46,2,2,2020,6,33,1
138.5,243.43,50.47,53.71,73.96,37.5,1.51,11.4,33.94,4.43,27.09,3,2,2020,0,34,0
188.42,340.56,92.85,64.8,115.76,43.09,2.21,15.26,41.0,6.43,47.2,4,2,2020,1,35,0
150.08,255.41,41.58,53.35,67.5,40.07,1.3,13.31,32.03,4.6,27.58,5,2,2020,2,36,0
118.57,205.43,33.37,51.82,60.54,36.16,1.18,12.08,33.75,3.98,22.63,6,2,2020,3,37,0
150.15,253.82,64.24,58.46,88.53,38.38,1.51,14.21,34.75,5.78,31.93,7,2,2020,4,38,0
149.67,238.17,30.62,47.55,54.41,40.72,1.16,14.39,35.72,4.36,18.69,8,2,2020,5,39,1
151.43,247.62,35.28,50.75,60.36,40.04,1.29,14.64,36.29,4.35,17.47,9,2,2020,6,40,1
174.4,292.44,56.93,56.48,82.69,39.99,1.61,14.83,31.92,5.16,26.69,10,2,2020,0,41,0
176.57,306.12,83.94,60.12,107.57,39.73,1.89,14.37,37.22,6.65,40.82,11,2,2020,1,42,0
172.12,295.05,38.78,55.96,64.65,40.92,1.29,16.24,37.86,4.71,24.48,12,2,2020,2,43,0
95.72,179.78,15.54,41.59,37.63,36.91,0.95,16.49,36.8,3.09,16.55,13,2,2020,3,44,0
73.84,172.28,12.35,34.6,30.48,34.06,0.82,13.53,43.62,2.43,12.11,14,2,2020,4,45,0
83.07,174.78,18.16,44.57,41.54,32.48,0.91,17.59,42.21,2.93,17.62,15,2,2020,5,46,1
132.63,237.81,42.02,57.15,70.95,38.77,1.38,19.61,40.01,3.77,23.71,16,2,2020,6,47,1
158.69,282.84,61.48,61.17,88.49,42.77,1.61,18.85,38.6,5.83,30.58,17,2,2020,0,48,0
125.53,238.91,39.22,59.91,67.21,37.01,1.39,23.01,42.7,4.14,21.19,18,2,2020,1,49,0
138.46,286.39,87.96,59.9,111.77,44.11,2.0,20.13,44.29,6.39,37.24,19,2,2020,2,50,0
98.84,223.69,10.13,44.05,32.65,39.61,0.99,14.91,55.32,2.88,11.89,20,2,2020,3,51,0
53.11,85.49,8.84,33.27,26.24,35.81,0.83,10.45,39.58,2.03,20.21,21,2,2020,4,52,0
63.62,123.44,29.86,41.23,50.12,33.46,1.2,13.38,32.03,2.8,23.92,22,2,2020,5,53,1
105.71,182.2,41.97,42.24,61.5,38.33,1.26,14.3,35.15,3.51,27.78,23,2,2020,6,54,1
70.59,145.05,29.23,44.2,51.6,33.19,1.02,15.94,33.36,2.29,20.9,24,2,2020,0,55,0
127.75,224.02,27.87,46.76,52.38,39.61,1.22,18.24,35.32,3.12,18.7,25,2,2020,1,56,0
141.81,258.62,56.86,50.67,78.58,42.7,1.54,17.61,38.64,4.71,31.45,26,2,2020,2,57,0
107.28,203.77,22.85,46.15,46.13,43.64,1.23,14.7,36.36,3.8,22.27,27,2,2020,3,58,0
83.48,161.36,8.21,33.92,26.32,41.44,0.97,11.55,41.53,2.67,11.61,28,2,2020,4,59,0
60.01,115.82,9.66,33.98,27.57,34.88,0.83,12.05,37.35,2.42,15.56,29,2,2020,5,60,1
42.83,91.88,20.57,40.73,41.36,31.4,0.97,12.19,39.84,2.18,22.27,1,3,2020,6,61,1
99.34,203.51,64.58,50.23,85.92,39.78,1.58,15.81,36.64,4.58,37.92,2,3,2020,0,62,0
86.26,188.73,50.52,46.6,71.98,37.02,1.22,15.48,32.39,3.98,39.09,3,3,2020,1,63,0
82.9,193.79,40.18,45.62,60.78,37.32,1.1,16.22,41.77,3.57,28.32,4,3,2020,2,64,0
31.43,67.5,11.78,32.97,28.54,32.27,0.81,11.32,36.98,1.81,16.39,5,3,2020,3,65,0
21.32,38.5,12.55,33.71,29.75,29.56,0.87,10.42,33.52,1.47,14.94,6,3,2020,4,66,0
40.96,85.45,17.41,35.53,34.85,29.01,0.82,11.84,35.47,1.95,21.14,7,3,2020,5,67,1
72.1,140.22,45.65,37.14,61.74,31.51,1.11,12.61,34.59,3.51,35.85,8,3,2020,6,68,1
58.04,133.75,18.86,32.29,34.79,29.29,0.75,13.33,34.54,1.91,17.48,9,3,2020,0,69,0
84.35,160.91,14.46,30.22,29.74,30.99,0.84,17.21,47.66,2.35,15.58,10,3,2020,1,70,0
55.19,112.57,10.1,29.76,24.99,32.88,0.76,13.82,42.36,1.96,12.04,11,3,2020,2,71,0
56.92,155.18,21.91,36.74,39.57,35.31,0.94,13.68,34.27,2.25,19.69,12,3,2020,3,72,0
68.72,209.02,29.31,40.53,49.0,31.36,0.87,15.42,37.42,2.63,24.39,13,3,2020,4,73,0
39.41,85.26,14.67,34.59,32.7,34.29,0.76,11.59,29.17,1.99,17.98,14,3,2020,5,74,1
60.99,124.24,26.33,41.09,46.69,31.09,0.9,13.92,37.25,2.43,23.4,15,3,2020,6,75,1
61.61,144.37,21.37,41.52,44.12,31.07,0.89,14.8,38.38,2.29,20.26,16,3,2020,0,76,0
69.7,160.15,26.05,43.5,48.87,32.31,1.0,15.06,40.59,2.65,20.92,17,3,2020,1,77,0
68.93,162.56,29.29,45.86,53.31,32.99,1.07,14.93,41.73,3.05,28.9,18,3,2020,2,78,0
90.62,195.15,37.81,45.67,59.24,36.15,1.14,17.66,43.16,3.37,33.51,19,3,2020,3,79,0
90.31,200.79,30.21,51.26,55.88,34.3,1.24,19.71,48.23,3.76,36.83,20,3,2020,4,80,0
82.39,184.81,31.58,46.04,54.04,36.61,1.18,18.55,43.19,3.35,33.82,21,3,2020,5,81,1
78.61,134.46,14.49,29.85,30.31,32.61,0.92,16.63,47.67,2.86,21.43,22,3,2020,6,82,1
54.26,100.55,11.75,25.96,25.31,30.31,0.78,15.17,46.48,1.96,16.08,23,3,2020,0,83,0
55.85,103.62,12.3,27.07,26.48,31.91,0.81,15.81,38.23,2.53,16.24,24,3,2020,1,84,0
37.87,68.03,13.09,21.11,22.57,34.43,0.68,11.49,32.11,1.67,13.62,25,3,2020,2,85,0
45.69,75.81,9.02,16.58,17.41,33.68,0.58,12.82,30.59,1.38,8.88,26,3,2020,3,86,0
26.89,45.48,8.34,15.32,15.89,27.4,0.53,11.04,27.38,1.11,9.17,27,3,2020,4,87,0
21.23,34.15,9.87,17.52,18.34,25.22,0.54,10.28,25.06,1.07,9.76,28,3,2020,5,88,1
27.59,55.75,8.74,16.6,16.42,23.98,0.52,10.39,35.75,0.97,8.31,29,3,2020,6,89,1
35.08,64.66,8.29,17.52,16.62,23.21,0.58,12.47,40.26,1.08,9.0,30,3,2020,0,90,0
35.31,67.01,9.36,18.03,18.01,26.5,0.56,12.33,40.96,1.06,8.98,31,3,2020,1,91,0
32.88,65.84,10.4,19.17,19.26,26.73,0.62,13.0,35.06,1.12,9.17,1,4,2020,2,92,0
28.51,61.06,9.91,17.18,17.72,22.22,0.6,10.84,39.47,0.91,7.85,2,4,2020,3,93,0
31.36,62.69,9.29,20.07,19.33,21.54,0.61,11.99,46.82,1.13,8.6,3,4,2020,4,94,0
40.79,77.64,10.07,22.38,21.19,23.06,0.68,12.59,41.26,1.3,9.64,4,4,2020,5,95,1
51.79,96.88,10.99,24.42,22.78,25.14,0.81,16.03,44.55,1.74,12.38,5,4,2020,6,96,1
59.91,114.88,11.05,24.37,22.68,26.41,0.81,15.59,44.16,2.04,12.8,6,4,2020,0,97,0
33.12,94.02,8.5,19.27,17.38,25.53,0.6,13.46,42.65,1.01,9.13,7,4,2020,1,98,0
29.7,79.04,8.38,18.56,16.51,23.41,0.56,12.85,45.8,0.99,8.24,8,4,2020,2,99,0
36.13,76.32,8.49,21.37,18.16,23.84,0.66,14.2,48.34,1.11,7.52,9,4,2020,3,100,0
57.67,112.93,9.8,27.12,23.3,27.71,0.81,16.32,40.36,1.79,11.45,10,4,2020,4,101,0
53.03,118.1,9.54,23.64,21.9,28.33,0.83,18.38,49.51,1.88,11.18,11,4,2020,5,102,1
38.57,92.7,5.48,17.59,14.66,26.99,0.67,15.7,50.15,1.19,6.87,12,4,2020,6,103,1
60.6,136.77,7.16,23.4,19.83,27.95,0.83,19.86,41.07,1.78,9.62,13,4,2020,0,104,0
58.22,144.7,8.83,25.71,22.96,28.76,0.93,17.38,40.74,2.04,13.12,14,4,2020,1,105,0
58.31,190.98,10.37,24.55,24.05,28.36,0.93,14.89,38.22,2.36,11.89,15,4,2020,2,106,0
69.8,191.17,11.86,25.01,25.66,30.36,0.94,19.42,41.87,2.4,13.75,16,4,2020,3,107,0
26.93,89.58,8.12,15.83,16.95,26.06,0.64,14.08,53.53,1.07,7.79,17,4,2020,4,108,0
29.09,102.53,8.45,15.45,17.02,27.18,0.68,12.63,49.14,1.19,7.55,18,4,2020,5,109,1
35.49,73.86,10.13,19.72,20.82,29.94,0.71,13.17,40.53,1.29,9.46,19,4,2020,6,110,1
52.86,113.25,12.38,24.56,25.55,31.57,1.02,15.06,32.67,2.37,15.52,20,4,2020,0,111,0
37.17,87.27,8.89,19.64,19.57,29.75,0.82,15.36,48.56,1.48,8.92,21,4,2020,1,112,0
58.25,130.99,10.78,24.79,24.17,29.39,0.86,17.34,46.94,2.03,13.9,22,4,2020,2,113,0
54.71,127.82,9.42,24.83,22.92,30.02,0.91,17.39,43.99,2.8,17.19,23,4,2020,3,114,0
65.91,138.46,11.0,25.62,24.87,32.62,0.99,18.62,47.98,2.57,13.43,24,4,2020,4,115,0
33.09,85.83,9.6,18.68,19.91,28.65,0.75,12.76,54.53,1.13,8.55,25,4,2020,5,116,1
40.24,117.1,8.42,17.45,17.77,31.61,0.77,16.21,47.16,1.68,8.42,26,4,2020,6,117,1
27.18,53.02,8.28,14.8,16.38,29.94,0.76,15.59,53.43,1.24,6.39,27,4,2020,0,118,0
41.75,80.36,10.32,17.35,20.03,28.6,0.86,17.6,58.96,1.7,8.3,28,4,2020,1,119,0
55.18,114.91,12.66,20.11,22.66,28.86,0.91,19.08,58.57,2.03,13.02,29,4,2020,2,120,0
49.96,115.63,12.73,17.61,20.45,32.99,0.84,17.42,59.55,1.68,9.27,30,4,2020,3,121,0
61.04,143.11,11.8,18.46,20.45,36.43,0.89,17.52,56.81,1.96,11.92,1,5,2020,4,122,0
34.67,107.36,12.81,14.36,19.49,33.93,0.76,13.0,60.45,1.19,6.42,2,5,2020,5,123,1
32.56,83.02,12.72,15.14,21.57,32.48,0.68,11.94,49.04,1.31,7.51,3,5,2020,6,124,1
26.63,60.59,12.86,16.95,20.79,31.35,0.72,11.92,50.56,1.14,9.98,4,5,2020,0,125,0
56.24,115.91,13.93,21.36,24.06,30.86,0.87,16.4,52.12,2.0,14.92,5,5,2020,1,126,0
58.44,169.61,13.75,21.88,25.58,29.53,0.89,15.78,53.95,2.04,13.31,6,5,2020,2,127,0
36.02,88.35,10.31,17.97,18.92,25.51,0.73,13.6,73.11,1.46,10.18,7,5,2020,3,128,0
51.09,120.82,10.02,21.66,20.69,27.98,0.83,13.82,74.28,1.69,13.41,8,5,2020,4,129,0
54.18,126.9,9.47,17.65,19.17,30.14,0.85,13.33,76.32,1.61,11.66,9,5,2020,5,130,1
44.3,110.39,5.21,16.46,14.47,28.71,0.74,12.02,63.71,1.3,9.23,10,5,2020,6,131,1
43.26,93.49,4.8,19.53,15.6,28.13,0.76,12.66,64.6,1.55,10.63,11,5,2020,0,132,0
43.19,94.4,4.42,18.49,14.62,29.43,0.75,13.84,64.1,1.5,12.68,12,5,2020,1,133,0
68.8,159.2,5.09,21.34,16.74,32.29,0.9,15.41,52.2,1.81,14.78,13,5,2020,2,134,0
56.17,126.53,9.04,25.12,21.86,30.82,0.89,12.92,50.22,1.69,14.93,14,5,2020,3,135,0
47.44,101.93,6.76,23.45,18.9,27.39,0.84,13.71,53.08,1.41,12.6,15,5,2020,4,136,0
81.87,151.8,6.11,26.17,19.89,27.62,0.99,16.19,63.12,1.61,11.64,16,5,2020,5,137,1
98.63,187.24,9.24,31.96,26.01,28.76,1.06,20.19,59.79,2.07,15.58,17,5,2020,6,138,1
101.02,192.68,11.31,34.76,29.28,28.97,1.12,22.11,53.55,2.42,17.66,18,5,2020,0,139,0
106.63,208.65,16.68,42.67,38.49,30.58,1.31,20.41,57.05,2.75,23.02,19,5,2020,1,140,0
67.8,155.41,8.79,32.8,25.93,28.73,1.03,18.96,62.34,1.92,15.99,20,5,2020,2,141,0
55.92,163.77,9.67,31.36,25.81,25.55,1.09,18.99,62.56,1.72,15.2,21,5,2020,3,142,0
94.37,213.47,17.16,45.36,40.17,28.56,1.31,26.05,55.45,2.96,26.42,22,5,2020,4,143,0
74.92,209.49,16.74,42.43,37.85,28.82,1.16,17.05,41.87,2.77,28.72,23,5,2020,5,144,1
55.37,179.3,8.13,27.35,21.76,26.54,0.87,17.11,53.31,1.76,15.43,24,5,2020,6,145,1
61.46,162.41,9.3,30.92,25.0,27.22,0.94,21.3,54.74,1.88,13.82,25,5,2020,0,146,0
55.38,190.11,19.09,37.79,37.41,27.06,1.1,16.82,38.73,2.51,24.05,26,5,2020,1,147,0
43.22,161.76,7.58,26.95,21.37,25.79,0.83,14.49,66.77,1.7,16.71,27,5,2020,2,148,0
39.07,229.55,4.89,17.1,13.26,29.02,0.8,11.68,55.92,1.11,7.56,28,5,2020,3,149,0
24.62,66.66,5.14,19.02,14.69,32.19,0.77,9.95,47.48,1.1,10.48,29,5,2020,4,150,0
23.09,53.19,5.04,18.51,14.11,36.19,0.84,9.95,50.29,0.95,7.61,30,5,2020,5,151,1
21.51,40.43,5.02,17.05,13.15,34.91,0.84,9.06,42.29,1.05,9.05,31,5,2020,6,152,1
41.05,80.47,5.87,22.99,17.6,35.0,0.96,14.02,50.57,1.94,16.96,1,6,2020,0,153,0
45.9,98.32,7.25,24.78,19.94,35.78,0.92,12.71,50.06,1.75,21.26,2,6,2020,1,154,0
50.62,114.01,7.07,28.02,21.64,36.05,0.9,15.91,52.16,1.93,20.14,3,6,2020,2,155,0
68.24,143.79,11.87,34.11,29.57,38.85,1.09,17.97,39.14,2.79,29.63,4,6,2020,3,156,0
42.43,87.05,7.6,25.87,20.45,35.51,0.87,12.46,44.83,2.0,18.02,5,6,2020,4,157,0
35.14,80.49,5.85,21.25,16.37,31.81,0.82,10.69,51.46,1.6,11.45,6,6,2020,5,158,1
39.99,91.17,6.5,22.65,17.92,30.79,0.86,11.89,45.4,1.82,17.23,7,6,2020,6,159,1
46.9,103.27,7.94,25.81,21.44,31.81,0.94,15.78,51.77,1.99,20.22,8,6,2020,0,160,0
64.77,148.67,11.04,32.01,28.36,33.83,1.01,15.06,49.14,2.23,27.6,9,6,2020,1,161,0
58.9,156.29,16.38,34.31,35.09,33.27,1.03,14.12,40.8,2.17,24.61,10,6,2020,2,162,0
54.69,134.36,12.37,30.94,30.0,36.54,0.91,12.74,40.63,1.84,22.43,11,6,2020,3,163,0
64.0,152.7,12.41,30.05,29.74,38.64,1.06,12.9,43.37,2.16,19.86,12,6,2020,4,164,0
52.36,129.33,8.9,25.46,22.93,36.62,0.95,10.59,34.95,2.09,17.4,13,6,2020,5,165,1
71.08,150.28,8.19,26.01,22.01,40.0,1.04,13.57,38.86,2.42,23.32,14,6,2020,6,166,1
48.69,120.23,7.8,25.95,21.79,35.38,0.88,12.57,48.39,1.9,16.58,15,6,2020,0,167,0
39.87,107.99,7.35,24.58,19.98,32.62,0.88,12.08,51.4,1.99,19.29,16,6,2020,1,168,0
34.35,92.58,5.47,16.94,14.73,29.4,0.78,10.84,48.72,1.55,14.6,17,6,2020,2,169,0
36.84,100.62,6.02,18.32,15.69,28.68,0.82,12.19,47.98,1.5,12.01,18,6,2020,3,170,0
57.6,205.56,6.58,17.78,15.57,27.96,0.86,11.98,40.95,1.69,14.04,19,6,2020,4,171,0
35.96,108.73,6.53,20.37,17.92,26.38,0.8,10.98,36.24,1.42,14.47,20,6,2020,5,172,1
39.7,95.63,7.21,23.7,19.89,28.84,0.85,11.71,33.92,1.51,17.57,21,6,2020,6,173,1
39.47,77.48,5.67,20.61,17.46,34.32,0.91,11.08,42.76,1.54,18.47,22,6,2020,0,174,0
29.02,64.12,6.22,16.39,15.33,33.32,0.88,11.09,28.64,1.25,12.99,23,6,2020,1,175,0
30.91,62.61,6.63,16.84,15.72,31.45,0.89,11.02,24.77,1.28,12.13,24,6,2020,2,176,0
38.37,77.76,9.33,21.41,21.17,30.48,1.02,11.28,25.92,1.59,19.18,25,6,2020,3,177,0
50.01,112.08,9.67,22.06,21.75,32.64,1.01,11.66,24.82,2.07,23.31,26,6,2020,4,178,0
39.8,155.94,10.88,21.46,22.47,31.43,0.87,10.38,18.88,1.69,19.99,27,6,2020,5,179,1
59.52,308.65,12.67,21.6,23.86,29.27,0.94,10.7,18.05,1.71,25.13,28,6,2020,6,180,1
44.86,184.12,10.5,21.57,21.94,27.97,0.88,11.58,26.61,2.13,23.8,29,6,2020,0,181,0
39.8,91.98,5.99,17.96,15.44,28.48,0.84,10.51,37.29,1.57,16.37,30,6,2020,1,182,0
54.01,128.66,6.33,21.05,16.81,29.06,0.97,11.15,29.73,2.03,23.57,1,7,2020,2,183,0
